證券代碼,簡稱,年月日,開盤價(元),最高價(元),最低價(元),收盤價(元),成交量(千股),成交值(千元),報酬率％,週轉率％,市值(百萬元),報酬率-Ln
1101   ,台泥         ,20100208,   28.35,   28.50,   28.10,   28.30,     6550,      185336,  -0.5272,   0.1990,       93168,  -0.5286
1101   ,台泥         ,20100209,   28.15,   29.20,   28.15,   28.80,     8739,      252057,   1.7668,   0.2654,       94814,   1.7514
1101   ,台泥         ,20100210,   29.15,   29.85,   28.80,   29.40,    17477,      511947,   2.0833,   0.5309,       96789,   2.0619
1101   ,台泥         ,20100222,   29.75,   30.25,   29.75,   29.80,    11914,      356276,   1.3605,   0.3619,       98106,   1.3514
1101   ,台泥         ,20100223,   30.00,   30.25,   29.80,   30.10,     9170,      275484,   1.0067,   0.2785,       99094,   1.0017
1101   ,台泥         ,20100224,   30.00,   30.55,   29.85,   30.40,     9157,      276252,   0.9967,   0.2781,      100082,   0.9917
1101   ,台泥         ,20100225,   30.40,   30.40,   29.20,   29.40,    14123,      418800,  -3.2895,   0.4290,       96789,  -3.3448
1101   ,台泥         ,20100226,   29.25,   29.75,   29.25,   29.60,     7703,      227225,   0.6803,   0.2340,       97448,   0.6780
1101   ,台泥         ,20100301,   29.85,   30.50,   29.60,   30.10,     9812,      296587,   1.6892,   0.2980,       99094,   1.6751
1101   ,台泥         ,20100302,   30.55,   30.55,   30.00,   30.25,     8728,      263847,   0.4983,   0.2651,       99588,   0.4971
1101   ,台泥         ,20100303,   30.40,   30.75,   30.30,   30.40,     9634,      293653,   0.4959,   0.2926,      100082,   0.4946
1101   ,台泥         ,20100304,   30.80,   31.10,   29.85,   30.05,    13107,      399468,  -1.1513,   0.3981,       98929,  -1.1580
1101   ,台泥         ,20100305,   30.35,   30.60,   29.65,   29.95,    13334,      400520,  -0.3328,   0.4050,       98600,  -0.3333
1101   ,台泥         ,20100308,   30.00,   30.20,   29.70,   29.75,    14489,      431825,  -0.6678,   0.4401,       97942,  -0.6700
1101   ,台泥         ,20100309,   29.75,   29.90,   29.60,   29.70,     7269,      215883,  -0.1681,   0.2208,       97777,  -0.1682
1101   ,台泥         ,20100310,   29.70,   29.75,   29.50,   29.70,    10633,      315185,   0.0000,   0.3230,       97777,   0.0000
1101   ,台泥         ,20100311,   29.85,   29.90,   29.65,   29.65,     7834,      233049,  -0.1684,   0.2380,       97612,  -0.1685
1101   ,台泥         ,20100312,   29.65,   29.70,   29.35,   29.45,     7435,      219360,  -0.6745,   0.2258,       96954,  -0.6768
1101   ,台泥         ,20100315,   29.60,   30.20,   29.20,   29.20,    10648,      315450,  -0.8489,   0.3234,       96131,  -0.8525
1101   ,台泥         ,20100316,   29.65,   29.65,   29.00,   29.20,     6699,      195708,   0.0000,   0.2035,       96131,   0.0000
1101   ,台泥         ,20100317,   29.60,   29.70,   29.15,   29.40,    15761,      462603,   0.6849,   0.4787,       96789,   0.6826
1101   ,台泥         ,20100318,   29.60,   29.65,   29.35,   29.45,    21374,      630000,   0.1701,   0.6492,       96954,   0.1699
1101   ,台泥         ,20100319,   29.65,   29.85,   29.40,   29.85,    12061,      357047,   1.3582,   0.3664,       98271,   1.3491
1101   ,台泥         ,20100322,   30.00,   30.00,   29.25,   29.30,    10530,      309729,  -1.8425,   0.3198,       96460,  -1.8597
1101   ,台泥         ,20100323,   29.45,   29.50,   29.05,   29.05,    11517,      336280,  -0.8532,   0.3498,       95637,  -0.8569
1101   ,台泥         ,20100324,   29.50,   29.80,   29.35,   29.45,    13999,      413604,   1.3769,   0.4252,       96954,   1.3675
1101   ,台泥         ,20100325,   29.55,   29.70,   29.25,   29.55,    10903,      321012,   0.3396,   0.3312,       97283,   0.3390
1101   ,台泥         ,20100326,   29.50,   29.65,   29.20,   29.45,    14773,      435239,  -0.3384,   0.4487,       96954,  -0.3390
1101   ,台泥         ,20100329,   29.50,   30.00,   29.45,   30.00,    19959,      593376,   1.8676,   0.6063,       98765,   1.8503
1101   ,台泥         ,20100330,   30.20,   30.20,   29.80,   30.05,    13087,      392411,   0.1667,   0.3975,       98929,   0.1665
1101   ,台泥         ,20100331,   30.10,   30.10,   29.70,   29.95,    10006,      299211,  -0.3328,   0.3039,       98600,  -0.3333
1101   ,台泥         ,20100401,   30.00,   30.15,   29.90,   29.95,    27121,      813468,   0.0000,   0.8238,       98600,   0.0000
1101   ,台泥         ,20100402,   30.15,   30.25,   29.95,   30.15,    12010,      361666,   0.6678,   0.3648,       99259,   0.6656
1101   ,台泥         ,20100406,   30.20,   30.25,   30.00,   30.05,    11966,      360235,  -0.3317,   0.3635,       98929,  -0.3322
1101   ,台泥         ,20100407,   30.05,   30.20,   29.70,   30.00,    11783,      352379,  -0.1664,   0.3579,       98765,  -0.1665
1101   ,台泥         ,20100408,   30.00,   30.15,   29.50,   29.60,    17859,      532606,  -1.3333,   0.5425,       97448,  -1.3423
1101   ,台泥         ,20100409,   29.60,   29.80,   29.55,   29.65,     5577,      165715,   0.1689,   0.1694,       97612,   0.1688
1101   ,台泥         ,20100412,   30.00,   30.15,   29.70,   29.80,    15545,      464616,   0.5059,   0.4722,       98106,   0.5046
1101   ,台泥         ,20100413,   29.80,   30.00,   29.65,   29.80,     6642,      198065,   0.0000,   0.2018,       98106,   0.0000
1101   ,台泥         ,20100414,   29.90,   30.00,   29.65,   29.85,     7504,      223688,   0.1678,   0.2279,       98271,   0.1676
1101   ,台泥         ,20100415,   30.05,   30.40,   30.00,   30.40,    21394,      646547,   1.8425,   0.6498,      100082,   1.8258
1101   ,台泥         ,20100416,   30.50,   30.55,   30.00,   30.05,    17742,      536073,  -1.1513,   0.5389,       98929,  -1.1580
1101   ,台泥         ,20100419,   29.80,   29.85,   28.70,   28.80,    21500,      629517,  -4.1597,   0.6531,       94814,  -4.2487
1101   ,台泥         ,20100420,   29.00,   29.10,   28.55,   28.60,    18981,      546182,  -0.6944,   0.5765,       94156,  -0.6969
1101   ,台泥         ,20100421,   28.65,   28.90,   28.25,   28.45,    24253,      691303,  -0.5245,   0.7367,       93662,  -0.5259
1101   ,台泥         ,20100422,   28.35,   28.35,   28.00,   28.10,    20435,      574092,  -1.2302,   0.6207,       92510,  -1.2379
1101   ,台泥         ,20100423,   28.10,   28.20,   27.80,   27.80,    26596,      741490,  -1.0676,   0.8079,       91522,  -1.0734
1101   ,台泥         ,20100426,   28.20,   28.85,   28.20,   28.80,    18881,      540631,   3.5971,   0.5735,       94814,   3.5339
1101   ,台泥         ,20100427,   28.80,   28.80,   28.35,   28.50,    12111,      345418,  -1.0417,   0.3679,       93826,  -1.0471
1101   ,台泥         ,20100428,   27.90,   28.35,   27.90,   28.20,    15041,      423506,  -1.0526,   0.4569,       92839,  -1.0582
1101   ,台泥         ,20100429,   28.40,   28.40,   28.00,   28.30,     8999,      253965,   0.3546,   0.2733,       93168,   0.3540
1101   ,台泥         ,20100430,   28.55,   28.65,   28.20,   28.30,    10857,      308926,   0.0000,   0.3298,       93168,   0.0000
1101   ,台泥         ,20100503,   28.30,   28.45,   27.85,   28.30,    12674,      356335,   0.0000,   0.3850,       93168,   0.0000
1101   ,台泥         ,20100504,   28.35,   28.45,   27.55,   27.60,    22281,      619047,  -2.4735,   0.6768,       90864,  -2.5046
1101   ,台泥         ,20100505,   26.90,   26.90,   25.70,   26.30,    45489,     1195520,  -4.7101,   1.3817,       86584,  -4.8247
1101   ,台泥         ,20100506,   26.30,   26.40,   25.50,   25.55,    26053,      673938,  -2.8517,   0.7914,       84115,  -2.8932
1101   ,台泥         ,20100507,   24.60,   25.40,   24.60,   25.40,    16235,      407056,  -0.5871,   0.4931,       83621,  -0.5888
1101   ,台泥         ,20100510,   25.50,   27.10,   25.50,   26.60,    24236,      641351,   4.7244,   0.7362,       87571,   4.6162
1101   ,台泥         ,20100511,   26.80,   27.05,   26.20,   26.20,    15132,      404005,  -1.5038,   0.4596,       86254,  -1.5152
1101   ,台泥         ,20100512,   26.40,   26.60,   26.20,   26.20,     6188,      162983,   0.0000,   0.1880,       86254,   0.0000
1101   ,台泥         ,20100513,   26.70,   27.00,   26.50,   26.90,     9865,      264709,   2.6718,   0.2996,       88559,   2.6367
1101   ,台泥         ,20100514,   26.80,   26.90,   26.65,   26.90,     3616,       96987,   0.0000,   0.1098,       88559,   0.0000
1101   ,台泥         ,20100517,   26.65,   26.70,   26.10,   26.30,     7254,      190844,  -2.2305,   0.2203,       86584,  -2.2557
1101   ,台泥         ,20100518,   26.40,   26.55,   26.25,   26.45,     5774,      152514,   0.5703,   0.1754,       87078,   0.5687
1101   ,台泥         ,20100519,   26.35,   27.10,   26.15,   27.10,    10801,      289179,   2.4575,   0.3281,       89217,   2.4278
1101   ,台泥         ,20100520,   27.10,   27.20,   26.45,   26.75,    12173,      327463,  -1.2915,   0.3698,       88065,  -1.2999
1101   ,台泥         ,20100521,   26.05,   26.15,   25.60,   25.95,    12082,      313340,  -2.9907,   0.3670,       85431,  -3.0363
1101   ,台泥         ,20100524,   26.00,   26.80,   26.00,   26.60,     7058,      187335,   2.5048,   0.2144,       87571,   2.4740
1101   ,台泥         ,20100525,   26.10,   26.35,   25.50,   25.50,    11379,      295203,  -4.1353,   0.3456,       83950,  -4.2233
1101   ,台泥         ,20100526,   25.80,   26.30,   25.60,   25.85,    14319,      370777,   1.3725,   0.4349,       85102,   1.3632
1101   ,台泥         ,20100527,   26.40,   27.10,   26.00,   26.85,    11668,      310761,   3.8685,   0.3544,       88394,   3.7955
1101   ,台泥         ,20100528,   27.20,   27.35,   26.80,   27.00,     9957,      269322,   0.5587,   0.3024,       88888,   0.5571
1101   ,台泥         ,20100531,   27.30,   27.35,   27.00,   27.35,     7793,      211860,   1.2963,   0.2367,       90040,   1.2880
1101   ,台泥         ,20100601,   27.30,   27.45,   27.05,   27.35,     7443,      202865,   0.0000,   0.2261,       90040,   0.0000
1101   ,台泥         ,20100602,   27.15,   27.35,   26.85,   27.00,     6674,      180976,  -1.2797,   0.2027,       88888,  -1.2880
1101   ,台泥         ,20100603,   27.40,   27.40,   27.15,   27.25,     6524,      177968,   0.9259,   0.1982,       89711,   0.9217
1101   ,台泥         ,20100604,   27.20,   27.30,   27.00,   27.05,     3570,       96920,  -0.7339,   0.1084,       89053,  -0.7367
1101   ,台泥         ,20100607,   26.20,   26.85,   26.20,   26.65,     5787,      153519,  -1.4787,   0.1758,       87736,  -1.4898
1101   ,台泥         ,20100608,   26.50,   27.00,   26.50,   26.85,     3119,       83644,   0.7505,   0.0947,       88394,   0.7477
1101   ,台泥         ,20100609,   27.15,   27.15,   26.75,   26.80,     6432,      173196,  -0.1862,   0.1954,       88230,  -0.1864
1101   ,台泥         ,20100610,   27.00,   27.05,   26.45,   27.00,     5372,      143573,   0.7463,   0.1632,       88888,   0.7435
1101   ,台泥         ,20100611,   27.20,   27.45,   27.15,   27.30,     7792,      212565,   1.1111,   0.2367,       89876,   1.1050
1101   ,台泥         ,20100614,   27.45,   27.50,   27.25,   27.40,     6931,      189992,   0.3663,   0.2105,       90205,   0.3656
1101   ,台泥         ,20100615,   27.40,   27.65,   27.30,   27.60,     9317,      256284,   0.7299,   0.2830,       90864,   0.7273
1101   ,台泥         ,20100617,   27.60,   27.80,   27.60,   27.70,     8958,      248045,   0.3623,   0.2721,       91193,   0.3617
1101   ,台泥         ,20100618,   27.90,   28.00,   27.50,   27.80,    14157,      394618,   0.3610,   0.4300,       91522,   0.3604
1101   ,台泥         ,20100621,   28.40,   28.60,   28.10,   28.35,    15464,      438978,   1.9784,   0.4697,       93333,   1.9591
1101   ,台泥         ,20100622,   28.30,   28.50,   28.20,   28.40,     8011,      227449,   0.1764,   0.2433,       93497,   0.1762
1101   ,台泥         ,20100623,   28.40,   28.40,   27.90,   28.10,     6579,      184671,  -1.0563,   0.1998,       92510,  -1.0620
1101   ,台泥         ,20100624,   28.00,   28.10,   27.80,   28.10,     4582,      128225,   0.0000,   0.1392,       92510,   0.0000
1101   ,台泥         ,20100625,   27.80,   27.80,   27.60,   27.70,     6053,      167544,  -1.4235,   0.1839,       91193,  -1.4337
1101   ,台泥         ,20100628,   27.75,   27.90,   27.60,   27.60,     5385,      149488,  -0.3610,   0.1636,       90864,  -0.3617
1101   ,台泥         ,20100629,   27.95,   28.25,   27.60,   27.60,    10087,      282129,   0.0000,   0.3064,       90864,   0.0000
1101   ,台泥         ,20100630,   27.10,   27.30,   27.00,   27.30,     8545,      232247,  -1.0870,   0.2596,       89876,  -1.0929
1101   ,台泥         ,20100701,   27.20,   27.20,   26.90,   27.00,     5756,      155506,  -1.0989,   0.1748,       88888,  -1.1050
1101   ,台泥         ,20100702,   27.20,   27.65,   27.10,   27.40,     6501,      178041,   1.4815,   0.1975,       90205,   1.4706
1101   ,台泥         ,20100705,   27.60,   28.30,   27.25,   28.20,     8407,      234734,   2.9197,   0.2554,       92839,   2.8779
1101   ,台泥         ,20100706,   28.00,   29.05,   28.00,   29.00,    18487,      530082,   2.8369,   0.5615,       95473,   2.7974
1101   ,台泥         ,20100707,   29.00,   29.00,   28.50,   28.55,     7776,      222963,  -1.5517,   0.2362,       93991,  -1.5639
1101   ,台泥         ,20100708,   28.80,   28.95,   28.45,   28.55,     7518,      215246,   0.0000,   0.2284,       93991,   0.0000
1101   ,台泥         ,20100709,   28.55,   29.00,   28.55,   28.95,    12721,      367489,   1.4011,   0.3864,       95308,   1.3913
1101   ,台泥         ,20100712,   29.10,   29.20,   29.00,   29.05,    11184,      325663,   0.3454,   0.3397,       95637,   0.3448
1101   ,台泥         ,20100713,   29.05,   29.15,   28.85,   28.85,    17442,      504650,  -0.6885,   0.5298,       94979,  -0.6908
1101   ,台泥         ,20100714,   27.30,   27.75,   27.30,   27.75,    26138,      717782,   2.4263,   0.7939,       91357,   2.3974
1101   ,台泥         ,20100715,   27.75,   27.75,   27.50,   27.50,     9757,      269461,  -0.9009,   0.2964,       90534,  -0.9050
1101   ,台泥         ,20100716,   27.55,   27.85,   26.90,   27.25,    24687,      676436,  -0.9091,   0.7499,       89711,  -0.9132
1101   ,台泥         ,20100719,   27.00,   27.30,   26.75,   27.30,    10980,      296717,   0.1835,   0.3335,       89876,   0.1833
1101   ,台泥         ,20100720,   27.30,   27.65,   26.90,   27.50,     8749,      239697,   0.7326,   0.2658,       90534,   0.7299
1101   ,台泥         ,20100721,   27.60,   27.65,   27.20,   27.35,     5571,      152603,  -0.5455,   0.1692,       90040,  -0.5469
1101   ,台泥         ,20100722,   27.60,   28.25,   27.50,   28.10,    20024,      559444,   2.7422,   0.6082,       92510,   2.7053
1101   ,台泥         ,20100723,   28.35,   28.70,   28.10,   28.50,    15278,      435528,   1.4235,   0.4641,       93826,   1.4135
1101   ,台泥         ,20100726,   28.80,   28.80,   28.30,   28.75,    10817,      309753,   0.8772,   0.3286,       94650,   0.8734
1101   ,台泥         ,20100727,   28.65,   28.80,   28.35,   28.35,     4387,      125267,  -1.3913,   0.1333,       93333,  -1.4011
1101   ,台泥         ,20100728,   28.25,   28.75,   28.20,   28.65,    11294,      322735,   1.0582,   0.3431,       94320,   1.0526
1101   ,台泥         ,20100729,   28.80,   29.50,   28.50,   29.35,    30016,      872586,   2.4433,   0.9117,       96625,   2.4139
1101   ,台泥         ,20100730,   29.40,   30.25,   29.40,   29.80,    40835,     1222968,   1.5332,   1.2404,       98106,   1.5216
1101   ,台泥         ,20100802,   29.90,   30.50,   29.85,   30.00,    28072,      847244,   0.6711,   0.8527,       98765,   0.6689
1101   ,台泥         ,20100803,   30.40,   30.40,   29.85,   30.30,    17473,      526401,   1.0000,   0.5307,       99752,   0.9950
1101   ,台泥         ,20100804,   30.30,   30.35,   29.70,   29.90,    14875,      445067,  -1.3201,   0.4518,       98436,  -1.3289
1101   ,台泥         ,20100805,   29.80,   29.95,   29.00,   29.30,    15647,      459108,  -2.0067,   0.4753,       96460,  -2.0271
1101   ,台泥         ,20100806,   28.90,   29.85,   28.75,   29.80,    28347,      834537,   1.7065,   0.8610,       98106,   1.6921
1101   ,台泥         ,20100809,   30.40,   30.50,   30.25,   30.25,    27172,      825294,   1.5101,   0.8254,       99588,   1.4988
1101   ,台泥         ,20100810,   30.60,   31.10,   30.45,   30.45,    25114,      770389,   0.6612,   0.7628,      100246,   0.6590
1101   ,台泥         ,20100811,   30.55,   30.70,   30.30,   30.40,    15686,      478259,  -0.1642,   0.4765,      100082,  -0.1643
